imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1086064,Bill & Ted Face the Music,Bill & Ted Face the Music,2020,2020-08-28,"Adventure, Comedy, Music",91,"USA, Canada, Italy",English,Dean Parisot,"Chris Matheson, Ed Solomon",Hammerstone Studios,"Keanu Reeves, Alex Winter, Kristen Schaal, Samara Weaving, Brigette Lundy-Paine, William Sadler, Anthony Carrigan, Erinn Hayes, Jayma Mays, Hal Landon Jr., Beck Bennett, Kid Cudi, Amy Stoch, Holland Taylor, Jillian Bell","Once told they'd save the universe during a time-traveling adventure, 2 would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny.",6.4,9992,,"$1,220,452","$1,231,664",66.0,333.0,78.0
tt1086214,Los,Los,2008,2008-09-17,Drama,110,Belgium,Dutch,Jan Verheyen,"Bram Renders, Tom Naegels",Eyeworks Film & TV Drama,"Pepijn Caudron, Koen De Graeve, Sana Mouziane, Jaak Van Assche, Sofie Van Moll, Karin Tanghe, Youssef El Mousaoui, Stany Crets, Achmed Akkabi, Chayb Abdeslam, Sougaipov Abouezed, Raisa Akijeva, Cem Akkanat, Johan Albert, Ato Amissa","Tom, a young and idealistic left wing journalist, is about to settle with his girl friend when his life and views get shaken up by the young and beautiful Pakistani refugee Nadia. At work ...",5.9,425,,,"$616,534",,1.0,2.0
tt1086216,Uncertainty,Uncertainty,2008,2012-08-04,"Drama, Romance, Thriller",101,USA,English,"Scott McGehee, David Siegel","Scott McGehee, David Siegel",,"Joseph Gordon-Levitt, Lynn Collins, Assumpta Serna, Olivia Thirlby, Louis Arcella, Nelson Landrieu, Manoel Felciano, Jenn Colella, Giana Luca, Sofia Luca, Ana Kayne, Saidah Arrika Ekulona, Ed Wheeler, Michaela M Hill, Tiger","A young couple, in love and facing a life-changing decision, find one seemingly ordinary July 4th cleaved in two by the flip of a coin on the Brooklyn Bridge.",5.8,6341,,"$36,689","$36,689",45.0,47.0,36.0
tt1086241,Ai no yokan,Ai no yokan,2007,2007-11-24,Drama,102,Japan,Japanese,Masahiro Kobayashi,Masahiro Kobayashi,Monkey Town Productions,"Masahiro Kobayashi, Makiko Watanabe","Coincidence and the aftermath of violence. A man's middle-school daughter has been murdered. His wife is already deceased. He tells a counselor he wants to live in anonymity, working with ...",6.0,232,,,,,3.0,8.0
tt1086313,Hito ga hito o ai suru koto no dôshiyô mo nasa,Hito ga hito o ai suru koto no dôshiyô mo nasa,2007,2007-09-08,Drama,117,Japan,Japanese,Takashi Ishii,Takashi Ishii,OB Kikaku,"Mai Kitajima, Toshiyuki Nagashima, Kanji Tsuda, Mikage, Naoto Takenaka, Yôzaburô Itô, Akio Jô, Shun Nakayama, Kiriko Shimizu, Tôru Shinagawa, Yoshiyuki Yamaguchi","Nami is a popular actress married to another actor. Concerned about her husband cheating on her, she spends every night in town posing as a prostitute.",5.6,124,,,"$1,026",,1.0,2.0
tt1086355,L'ora di punta,L'ora di punta,2007,2007-09-07,Drama,90,Italy,Italian,Vincenzo Marra,Vincenzo Marra,Ministero per i Beni e le Attività Culturali (MiBAC),"Fanny Ardant, Michele Lastella, Giulia Bevilacqua, Augusto Zucchi, Antonio Gerardi, Barbara Valmorin, Nicola Labate, Maurizio Tesei, Sergio Di Giulio, Giacomo Piperno, Kiara Tomaselli, Loredana Martinez, Viviana Polic, Claudio Spadaro, Diego Verdegiglio","Filippo, a cold-hearted customs and tax investigator, shakes down business owners. With the blessings of his boss, he leaves his job to become a private investor with inside information on ...",5.7,228,,,"$189,507",,2.0,11.0
tt1086368,Rose of Death,Rose of Death,2007,2007-08-07,Horror,99,USA,English,L. Alan Brooks,"L. Alan Brooks, M. Mitchell",Bizzlejig Films,"Sandra Winogrocki, Luke Jones, Danny Countess, Matt Thomsen, Ash Dauenhauer, Mariana Crasto, Jess Thompson, Kyle Richards, Sarah McGuire, Tamera L. Miyasato, Scott Brown, Ted Myre, Legion Myers, Jeff Cartwright, Lou Fabré","On prom night ten years ago, a group of drunken friends go too far when trying to scare a couple of their fellow classmates. After accidentally killing one of them, they decide they have to...",3.1,253,"$35,000",,,,6.0,2.0
tt10864024,Disco,Disco,2019,2019-10-04,Drama,94,Norway,"Norwegian, English",Jorunn Myklebust Syversen,Jorunn Myklebust Syversen,Mer Film,"Josefine Frida Pettersen, Jean Superbanan Andersen, Espen Reboli Bjerke, Nicolai Cleve Broch, Andreas Preus Efskin, Øyvind Gulli, Fredericke Rustad Hellerud, Andrea Bræin Hovig, Espen Klouman Høiner, Kjærsti Odden Skjeldal","When a champion dancer begins to falter, her family questions her faith and prompts her to search for more radical solutions.",5.4,426,,,,,4.0,10.0
tt1086704,He yue qing ren,He yue qing ren,2007,2007-08-16,"Comedy, Romance",94,"Hong Kong, China","Mandarin, Cantonese",Alfred Cheung,"Alfred Cheung, Dan Jiang",Seasonal Film Corporation,"Richie Jen, Bingbing Fan, Chia-Yung Chang, Alfred Cheung, Ian Powers, Kate Tsui, Wah Yuen",,4.8,189,,,"$2,208,332",,1.0,3.0
tt10867504,Fan,Fan,2019,2019-08-23,Drama,145,India,Kannada,Balavalli Darshith Bhat,,SLN Cinemas,"Ravi Bhat, Sangeetha Bhat, Aryan Gowda, Naveen D. Padil, Raghu Pandeshwar, Mandya Ramesh, Samiksha, Advithi Shetty, Prasanna Shetty",Protagonist Drushya (Aryan Gowda) is a popular TV actor. The small screen heartthrob stays in touch with fans through social media. When his team goes looking for a new location in and ...,9.2,879,INR 20000000,,,,22.0,1.0
tt1086772,Insieme per forza,Blended,2014,2014-07-02,"Comedy, Romance",117,USA,English,Frank Coraci,"Ivan Menchell, Clare Sera",Gulfstream Pictures,"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews, Wendi McLendon-Covey, Bella Thorne, Joel McHale, Abdoulaye NGom, Jessica Lowe, Braxton Beckham, Emma Fuhrmann, Alyvia Alyn Lind, Kyle Red Silverstein, Zak Henri, Shaquille O'Neal","After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attraction grows as their respective kids benefit from the burgeoning relationship.",6.5,115899,"$40,000,000","$46,294,610","$127,994,610",31.0,252.0,178.0
tt1086797,Unstable Fables: 3 Pigs & a Baby,Unstable Fables: 3 Pigs & a Baby,2008,2008-03-01,"Animation, Family",76,USA,English,"Howard E. Baker, Arish Fyzee","Craig Bartlett, Joseph Purdy",Flame Ventures,"Jon Cryer, Brad Garrett, Steve Zahn, Tom Kenny, Jesse McCartney, Timothy McCartney, Steve Wilcox, Nolan North, Chris Elwood, Mark Adair-Rios, Tara Strong, Audrey Wasilewski","A baby wolf is left on the doorstep of the three little pigs, so they raise him as their own.",5.3,676,,,"$48,706",,7.0,1.0
tt1086841,Impact Point,Impact Point,2008,2008-07-17,Thriller,90,USA,English,Hayley Cloake,Brett Merryman,Breaking Point Productions,"Brian Austin Green, Melissa Keller, Kayla Ewell, Joe Manganiello, Linden Ashby, Eddie Alfano, Ed Francis Martin, Nikki Novak, De' Leon Howard III, Dain Blanton, Devin Kamin, Ron Roggé, Sarah Stratton, Kelly Walker, Scott Weiser","Pro Beach Volleyball star, Kelly Reyes, faces challenges everyday, fierce competitors, the press, but nothing could prepare her for him.",4.2,1251,"$2,200,000",,,,9.0,11.0
tt10869364,We Are Champions,We Are Champions,2019,2019-08-23,"Drama, Sport",118,Taiwan,Chinese,Jung-chi Chang,"Jung-chi Chang, Kun-Lin Tsai",We Are Champions Films,"Fandy Fan, Yi-Ching Lu, Tsung-Hua To, Chun-hao Tuan, David Wu, Berant Zhu","Born into the bottom rungs of society, two teenage brothers with nothing but each other hope to change their fate through their love of basketball. Little brother Tung-hao joins an elite ...",7.2,139,,,"$140,937",,,2.0
tt10869474,Safe,Safe,2019,2019-10-18,"Action, Crime, Thriller",144,India,Malayalam,Pradeep Kalipurayath,Shaji Pallarimangalam,Epiphany Entertainments,"Anusree, Aparna Gopinath, Siju Wilson, Aji John, Hareesh Peradi, Shivaji Guruvayoor, Shaji Kochukutty, Prasanth, Sarju Mathew, Anjali Nair, Bittu Thomas, Divya Pillai, Valsala Menon, Vidhya Vijaykumar, Fara Shibla","Shreya opens a Pandora's box of sexual abuse cases that point to a high profile celebrity. Amidst rising crime and violence, Arundhati, a Social Activist starts a public movement called SAFE to protect women, children and the aged.",7.4,1036,,,"$8,265",,57.0,
tt10871460,The 9th Precinct,The 9th Precinct,2019,2019-08-29,"Action, Crime, Drama",95,Taiwan,Chinese,Ding-Lin Wang,"Kuo-Li Chang, Ding-Lin Wang",,"Roy Chiu, Chia-Chia Peng, Chen-Ling Wen, Eugenie Liu, Blaire Chang, Heaven Hai, Ying-Hsuan Kao, Mario Pu, Yu-Wei Shao, Sonia Sui, Tiger Wang, Kang Ren Wu, Yuan-hao Yao, Yann Yann Yeo, Wei-min Ying",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms,5.5,323,,,,,5.0,4.0
tt1087431,Born Into Mafia,Born Into Mafia,2007,2007-07-10,"Action, Crime, Thriller",78,"USA, Russia",English,Vitaliy Versace,"Vera Chorney, Candis Francis",VersaceEntertainment,"Vitaliy Versace, Monica Mal, Thomas Brown, Sam Petricone, Aaron Skinner, Daniel Aldema, Holiday Hadley, Antoinette Genesis, Michael Hughes, Brigit Prado, Aksel Shakhmuradyan, Sana Etoile, Chris Tampu","A concentrated study of a Russian Mafia family. Vitaliy Versace plays the Russian mafia son, Ivan, runs to America to escape the organized crime curse and start a new life.",1.4,222,"$200,000",,,,2.0,
tt1087445,Beyond Remedy,Beyond Remedy,2009,2009-03-01,Horror,90,Germany,"English, German",Gerhard Hroß,"Sören Hoffmann, Jörge F. Peterson",Grünberg Film,"Marie Zielcke, Daniel Krauss, Edward Piccin, Annalena Duken, Tobias Kasimirowicz, Jacqueline Burgschat, Rick Yune, David Gant, Markus Roland, Fabian Diering, Saskia Wiedmann, Udo Bomnüter, Ricardia Bramley, Jesse Inman",An international group of medical students takes part in a seminar on fear - with deadly results.,2.7,244,,,,,6.0,5.0
tt1087447,Footprints,Footprints,2009,2011-12-16,"Drama, Mystery",80,USA,English,Steven Peros,Steven Peros,Our Gal Pictures,"Sybil Darrow, H.M. Wynant, Pippa Scott, John Brickner, Catherine Bruhier, Charley Rossman, Kirk Bovill, Riley Weston, Joe Roseto, R.J. Cantu, Jeris Poindexter, Jim Braswell, Steve Pacini, Jean Iavelli, Stephanie Porges","An amnesiac young woman (Sybil Temtchine) wakes up, face down on the footprints of Graumans Chinese Theatre, and spends one day, from sunrise to sunset, entirely on Hollywood Boulevard, ...",4.7,107,,,,32.0,14.0,27.0
tt1087451,Le grand départ,Le grand départ,2008,2008-10-18,"Comedy, Drama",100,Canada,French,Claude Meunier,Claude Meunier,Cinémaginaire Inc.,"Marc Messier, Guylaine Tremblay, Hélène Bourgeois Leclerc, Sophie Desmarais, Patrick Drolet, Rémy Girard, Diane Lavallée, Widemir Normil, Jonathan Gagnon, Luc Senay, Sylvie Potvin, Martine Francke, Louis-José Houde, Robert Reynaert, Catherine Trudeau","Jean-Paul, a successful plastic surgeon, separates from his wife and he sees his life turn upside down when everyone in his family blame him for all their troubles.",5.7,192,,,,,1.0,
