imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt4985906,Any Bullet Will Do,Any Bullet Will Do,2018,2018-09-04,Western,110,USA,English,Justin Lee,Justin Lee,Papa Octopus Productions,"Kevin Makely, Bruce Davison, Jenny Curtis, Meg Foster, Todd A. Robinson, Mark Ryan, Bob Olin, Sean Cook, Randy Ryan, Ian Gary, Brea Bee, Jonathan McClintic, Kaius Harrison, Yuri Lowenthal, Ron Chevalier","Taking place during 1876 in Montana, a ruthless headhunter tracks his own brother through Big Sky country with the help of a young fur trapper.",4.5,302,,,,,13.0,4.0
tt4986098,The Titan,The Titan,2018,2018-03-30,"Drama, Mystery, Romance",97,"UK, Spain, USA, Germany",English,Lennart Ruff,"Max Hurwitz, Arash Amel",42,"Sam Worthington, Taylor Schilling, Tom Wilkinson, Agyness Deyn, Nathalie Emmanuel, Noah Jupe, Corey Johnson, Aleksandar Jovanovic, Diego Boneta, Aaron Heffernan, Alex Lanipekun, Naomi Battrick, Steven Cree, Nathalie Poza, Francesc Garrido",A military family takes part in a ground-breaking experiment of genetic evolution and space exploration.,4.8,26910,,,"$2,635,408",33.0,537.0,56.0
tt4986134,Rebel in the Rye,Rebel in the Rye,2017,2017-09-15,"Biography, Drama, Romance",106,USA,English,Danny Strong,"Danny Strong, Kenneth Slawenski",Black Label Media,"Nicholas Hoult, Kevin Spacey, Victor Garber, Hope Davis, Zoey Deutch, Lucy Boynton, Brian d'Arcy James, Eric Bogosian, Bernard White, Jefferson Mays, Will Rogers, Sarah Paulson, James Urbaniak, Keenan Jolliff, Caitlin Mehner","The life of celebrated but reclusive author, J.D. Salinger, who gained worldwide fame with the publication of his novel, ""The Catcher in the Rye"".",6.7,7922,,"$378,294","$944,370",46.0,31.0,52.0
tt4986754,Big Bear,Big Bear,2017,2020-09-25,Comedy,88,USA,English,Joey Kern,Joey Kern,MTY Productions,"Pablo Schreiber, Adam Brody, Toby Huss, Ahna O'Reilly, Tyler Labine, Zachary Knighton, Joey Kern, Patricia Rae, Heidi Heaslet",BIG BEAR is about Joe (Joey Kern) who reluctantly has his bachelor party even though his fiancée just dumped him for some dude (Pablo Schreiber).,5.1,1190,,,,,14.0,6.0
tt4986830,Chun jie xin ling: Zhu meng yan yi quan,Chun jie xin ling: Zhu meng yan yi quan,2015,2017-09-20,"Comedy, Drama",96,China,Chinese,Zhifei Bi,Zhifei Bi,,,"Pure Hearts: Into Chinese Showbiz is the maiden work of Ph.D. Bi Zhifei, a 36-year-old director. It took him several years to write the screenplay, and to produce the movie. This is an ...",1.0,523,,,"$368,543",,17.0,
tt4987556,Thani Oruvan,Thani Oruvan,2015,2015-08-28,"Action, Crime, Thriller",160,India,Tamil,Mohan Raja,"A.N. Balakrishnan, Mohan Raja",AGS Entertainment,"Jayam Ravi, Arvind Swamy, Nayanthara, Nassar, Ganesh Venkatraman, Thambi Ramaiah, Mugdha Godse, Vamsi Krishna, Harish Uthaman, Sricharan, Rahul Madhav, Abhinaya, Nagineedu, Anil Murali, V. Madhusudhan Rao","Siddharth Abimanyu, an influential scientist, is involved in various illegal medical practices. Mithran, an efficient IPS officer, decides to expose him.",8.4,15768,INR 200000000,,,,54.0,9.0
tt4988692,Dünyanin En Güzel Kokusu,Dünyanin En Güzel Kokusu,2016,2016-02-12,"Drama, Romance",81,Turkey,Turkish,"Mustafa Ugur Yagcioglu, Ömer Faruk Sorak",Mustafa Ugur Yagcioglu,Böcek Film,"Tuba Ünsal, Riza Kocaoglu, Burak Altay, Esra Rusan, Semiha Bezek, Gözde Kocaoglu, Irfan Kangi, Tugce Altug, Latif Koru, Esra Akpinar, Oguz Okul, Burcu Kus, Mehmet Erdem, Ogulcan Kiziltug, Derya Aral","There are two friends , they decide to marriage just to get one child ! But after marriage they fall in love together !",5.5,768,,,,,,3.0
tt4990516,Tu Hai Mera Sunday,Tu Hai Mera Sunday,2016,2017-10-06,"Comedy, Drama",119,India,Hindi,Milind Dhaimade,Milind Dhaimade,Love & Faith,"Barun Sobti, Shahana Goswami, Avinash Tiwary, Nakul Bhalla, Vishal Malhotra, Jay Upadhyay, Shiv Subramaniam, Rasika Dugal, Maanvi Gagroo, Rama Joshi, Meher Acharia-Dar, Suhaas Ahuja, Pallavi Batra, Krishna Singh Bisht, Mahnaz Damania","When their Sunday soccer game on the beach is canceled, five friends set out to find another place to play in the noisy, crowded city of Mumbai.",7.7,1110,,,,,22.0,
tt4990706,Ladronas de Almas,Ladronas de Almas,2015,2015-10-04,Horror,88,Mexico,Spanish,Juan Antonio de la Riva,Christopher Luna,Eficine,"Sofía Sisniega, Natasha Dupeyrón, Ana Sofía Durán, Ricardo Dalmacci, Javier Escobar, Luis Gatica, Juan Ángel Esparza, Jorge Luis Moreno, Arnulfo Reyes Sanchez, Tizoc Arroyo, José Enot, Harding Junior, Claudine Sosa, Pablo Valentín, Marcela Odriozola","During the battle between insurgents and the royalist Spanish army during the Mexican civil war, some outlaws seek treasure within a families compound only to find horrors they could never have imagined.",4.9,193,,,,,7.0,2.0
tt4991074,Ask Nerede?,Ask Nerede?,2015,2015-09-25,"Comedy, Romance",114,Turkey,Turkish,Semra Dündar,Semra Dündar,,"Oya Aydogan, Faik Ergin, Leyla Uner Ermaya, Ayça Erturan, Eylul Ozturk, Derya Sen, Mustafa Sen, Gönül Dostu Sener, Selahattin Tasdögen, Kadir Çöpdemir, Kemal Ögün, Dogancan Özadali, Yasar Üzer",,4.4,313,,,"$249,279",,,
tt4991112,They Remain,They Remain,2018,2018-01-28,Thriller,102,USA,English,Philip Gelatt,"Laird Barron, Philip Gelatt",Reno Productions,"William Jackson Harper, Rebecca Henderson",Two scientists who share a romantic history are tasked with investigating unnatural animal behaviour on the site of a Manson Family-style cult's compound.,4.2,1075,,,,49.0,38.0,32.0
tt4991172,Caduta dal cielo,Caída del Cielo,2016,2016-05-12,"Comedy, Romance",75,Argentina,Spanish,Néstor Sánchez Sotelo,"Martín Blasco, Leonel D'Agostino",Del Toro Films,"Muriel Santa Ana, Peto Menahem, Héctor Díaz, Sebastián Wainraich, Karina K., Hernán Jiménez, Fabián Forte, Verónica Intile, Pedro Di Salvia, Alejandra Rincón, Elsa Bois, Facundo Cardosi, Magalí Suárez, Julio César Pallero, Patricio Bedoya","Alejandro is on his patio and a woman's body falls down next to him. It's Julia and she is alive. Julia lives in the apartment just above Alejandro's, and from now on, these two phobic characters begin to connect their lonely lives.",5.3,224,,,"$36,041",,2.0,
tt4991384,Visaaranai,Visaaranai,2015,2016-02-05,"Crime, Drama, Thriller",117,India,Tamil,Vetrimaaran,"Chandrakumar, Vetrimaaran",Grass Root Film Company,"Dinesh, Samuthirakani, Anandhi, Murugadass, Kishore Kumar G., Misha Ghoshal, Raj Pradeesh, Ajay Ghosh, E. Ramdoss, Alwa Vasu, Munnar Ramesh, Dhaya Senthil, Saravana Subbiah, Muthukumar, Cheran Raj",Four labourers are tortured by the police to confess to a theft they have not committed.,8.5,6711,,,"$1,943",,31.0,27.0
tt4991512,Tramps,Tramps,2016,2017-04-21,"Comedy, Romance",82,USA,"English, Polish",Adam Leon,"Adam Leon, Adam Leon",Animal Kingdom,"Callum Turner, Grace Van Patten, Michal Vondel, Mike Birbiglia, Margaret Colin, Louis Cancelmi, Mariola Mlekicki, Rachel Zeiger-Haag, Dane Martinez, Jeszenia Jimenez, Tarina Milo, Jamund Washington, Caesar Barajas, Miguel Cervantes, Elleen Hannah",A young man and woman find love in an unlikely place while carrying out a shady deal.,6.5,4349,"$2,000,000",,,76.0,24.0,25.0
tt4991590,Interruption,Interruption,2015,2018-04-24,"Drama, Mystery, Thriller",109,"Greece, France, Croatia, Italy, Bosnia and Herzegovina",Greek,Yorgos Zois,"Vasilis Kyriakopoulos, Yorgos Zois",Pan Entertainment,"Alexandros Vardaxoglou, Maria Kallimani, Alexia Kaltsiki, Christos Stergioglou, Maria Filini, Sofia Kokkali, Pavlos Iordanopoulos, Christos Karteris, Romanna Lobach, Angeliki Margeti, Natassa Brouzioti, Aineias Tsamatis, Constantinos Voudouris, Areti Seidaridou, Spyros Sidiras","A post modern theater adaptation of a classic Greek tragedy takes place in a central theater of Athens. Like every night, the audience take their seats and the play begins. Suddenly, the ...",6.5,422,,,,,9.0,16.0
tt4991652,Fuga nella giungla,Camino,2015,2016-03-04,"Action, Adventure, Thriller",103,USA,"English, Spanish",Josh C. Waller,"Daniel Noah, Daniel Noah",Bleiberg Entertainment,"Zoë Bell, Nacho Vigalondo, Francisco Barreiro, Sheila Vand, Dominic Rains, Jason Canela, Nancy Gomez, Tenoch Huerta, Kevin Pollak, Emmanuel Dejesus, Luis R. Espinoza, Ana Ravedutti, Bruce Thomas, Cindy Vela","In the jungles of Colombia, a photojournalist captures the truth behind a group of missionaries who may not be what they seem.",4.9,930,,,,,12.0,36.0
tt4991660,Kalo Pothi,Kalo Pothi,2015,2015-12-30,"Action, Drama, History",90,"Nepal, France, Germany, Switzerland",Nepali,Min Bahadur Bham,"Min Bahadur Bham, Sujit Bidari",Shooney Films,"Khadka Raj Nepali, Sukra Raj Rokaya, Jit Bahadur Malla, Hansha Khadka, Benisha Hamal, Bipin Karki","They are bonded, nonetheless, by friendship and affection for a hen, whose eggs just might make a difference to Prakash's impoverished family. When the boy's father sells the bird, the chums desperately attempt to raise funds in order to buy it back.",7.1,502,,,"$6,771",,3.0,17.0
tt4991676,Elcano y Magallanes. La primera vuelta al mundo,Elcano y Magallanes. La primera vuelta al mundo,2019,2019-07-05,"Animation, Adventure, Romance",90,Spain,"Basque, English, Spanish",Ángel Alonso,"José Antonio Vitoria, Garbiñe Losana",Dibulitoon Studio,"Kiko Jáuregui, Iñaki Beraetxe, Aintzane Krujeiras, José Vera, Ander Vildósola Gala, Kandido Uranga, Xavier Alkiza, Jon Samaniego, Martín Zabala, Mañu Elizondo, Jesús Izeta, Mikel Fernández, Asier Hernández, Eduardo Gorriño, Vito Rogado",Story of one of the most incredible adventures ever happened: the first trip around the world.,4.1,193,,,"$368,894",,20.0,3.0
tt4991786,Life in the Hole,Life in the Hole,2017,2017-01-31,Thriller,80,USA,English,Tony Mendoza,"Jacob Blodgett, H.E. Joyce",The Next Shot,"Cassandra M. Parker, Lainee Rhodes, Lauren Jenna, Dave Stout, Tabatha Wolfe, Illyria Brant","In a warehouse in the middle of nowhere, two rival prostitutes held against their will join forces to help a 9 year-old girl escape her future as a child sex slave.",5.8,205,"$500,000",,,,6.0,
tt4992060,Sadie,Sadie,2016,2018-02-23,"Drama, Fantasy, Horror",84,"UK, Canada, Italy",English,Craig Goodwill,Brian Clark,Atlantic Screen Productions,"Analeigh Tipton, Marta Gastini, Jakob Cedergren, Valentin Merlet, Jan Bijvoet, Magdalena Grochowska, Anita Kravos, Nina Senicar, Leonardo Messerklinger, Franco Barbero, Luca Busnengo, Marco Tunesi, Denitza Diakovska, Cristiano Omedè, Mélanie S. Dubois","After a fight with her boyfriend, a successful female erotic novelist on a book tour of Europe joins her ex and his female friend, with whom she falls madly in love, for a party at a castle owned by a dangerous cult.",3.7,1220,"$2,000,000",,,,17.0,4.0
tt4992086,Bhale Bhale Magadivoy,Bhale Bhale Magadivoy,2015,2015-09-04,"Comedy, Romance",137,India,Telugu,Maruthi Dasari,Maruthi Dasari,GA2 Pictures,"Nani, Lavanya Tripathi, Praveen, Ajay, Bhadram, Vennela Kishore, Satya Krishnan, Madhumitha, Abhishek Maharshi, V.K. Naresh, Praveen, Srinivasa Reddy, Vikram Savyasachi, Murli Sharma, Sithara",An easily distracted scientist (Nani) goes to great lengths to make sure that his girlfriend (Lavanya Tripati) and her family members don't find out about his mental condition.,7.8,3105,,,INR 500500000,,8.0,3.0
tt4992114,Double Seat,Double Seat,2015,2015-08-14,"Drama, Romance",138,India,Marathi,Sameer Vidwans,"Kshitij Patwardhan, Sameer Vidwans",A Huge Production,"Mukta Barve, Ankush Chaudhari, Vandana Gupte, Vidyadhar Joshi, Sandeep Pathak, Omkar Thatte, Aarti Wadagbalkar",Double Seat is a story of newly wed lovebirds Amit and Manjiri struggling to find their private space in overwhelming city of Mumbai.,7.8,235,,,,,2.0,4.0
tt4992620,Upp i det blå,Upp i det blå,2016,2016-10-21,"Comedy, Family, Sci-Fi",82,Sweden,Swedish,Petter Lennstrand,"Petter Lennstrand, Martin Olczak",Film i Väst,"Ida Engvoll, Eric Ericson, Mira Forsell, Gustav Funck, Sofie Gällerspång, Joel Kullberg, Petter Lennstrand, Adam Lundgren, Shebly Niavarani, Marcus Standoft, Susanne Thorson","Pottan is going to a riding camp, but ends up at a recycling center where she is taken care of by the strange staff. One day Pottan finds out that the staff are building a space rocket.",6.3,136,,,,,,1.0
tt4993964,Una famiglia senza freni,À fond,2016,2016-12-21,"Action, Comedy",91,"France, Republic of North Macedonia",French,Nicolas Benamou,"Frédéric Jardin, Fabrice Roger-Lacan",Chic Films,"José Garcia, André Dussollier, Caroline Vigneaux, Charlotte Gabris, Vincent Desagnat, Josephine Callies, Stylane Lecaille, Jérôme Commandeur, Ingrid Donnadieu, Vladimir Houbart, Harrison Arevalo, Philippe Laudenbach, Béatrice Costantini, Jérôme Lenôtre, Sissi Duparc","A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",5.8,2514,,,"$7,268,779",,4.0,11.0
tt4993990,Die Ontwaking,Die Ontwaking,2015,2016-02-26,"Crime, Horror, Thriller",97,South Africa,Afrikaans,Johnny Breedt,"Johnny Breedt, Chris Karsten",Advantage Entertainment,"Gys de Villiers, Juanita de Villiers, Gérard Rudolf, Paul Eilers, Jaco Muller, Armand Aucamp, Christine Tesco, Maria Pretorius, Morné Visser, Natasha Dryden, Tertius Meintjes, Leam Gerber, Barbara-Marié Immelman, Bradley Olivier, Dries Botha","A gruesome and action-packed crime thriller. ""Die Ontwaking"" explores the psyche and motivations of a serial killer, Abel, owner of a small gallery specializing in African Masks and Art, ...",4.4,111,ZAR 4000000,,"$15,462",,6.0,1.0
tt4994564,Love of My Life,Love of My Life,2017,2017-02-17,"Comedy, Drama",106,Canada,English,Joan Carr-Wiggin,Joan Carr-Wiggin,Paragraph Pictures,"Anna Chancellor, John Hannah, Hermione Norris, James Fleet, Hannah Emily Anderson, Katie Boland, Merran Carr-Wiggin, Scott Cavalheiro, Greg Hovanessian, Misha Rasaiah, Naomi Snieckus, Greg Wise",What if you had only five days to figure out... everything.,5.2,324,,,,,6.0,4.0
tt4994718,Kocan Kadar Konus: Dirilis,Kocan Kadar Konus: Dirilis,2016,2016-01-01,"Comedy, Drama, Fantasy",108,Turkey,Turkish,Kivanç Baruönü,"Kivanç Baruönü, Sebnem Burcuoglu",Besiktas Kültür Merkezi (BKM),"Bora Akkas, Nükhet Akkaya, Güven Murat Akpinar, Derya Aldemir, Gözde Seda Altuner, Gül Arici, Enis Arikan, Enver Asutay, Tolga Ciklaciftci, Ebru Cündübeyoglu, Eda Ece, Mehmet Baran Erdogan, Nese Güleç, Hümeyra, Ismail Incekara","Having weathered marriage pressures from family and friends in the first movie of the series, Efsun is now with the man of her dreams, Sinan. But the complications facing her love life ...",5.8,2642,,,"$6,155,274",,1.0,4.0
tt4994736,Annemin Yarasi,Annemin Yarasi,2016,2016-03-11,"Drama, Mystery, War",120,"Turkey, Bosnia and Herzegovina, Serbia and Montenegro",Turkish,"Ozan Açiktan, Ozan Açiktan","Ozan Açiktan, Ozan Güven",Besiktas Kültür Merkezi (BKM),"Ozan Güven, Meryem Uzerli, Belçim Bilgin, Okan Yalabik, Bora Akkas, Sabina Ajrula, Sermet Yesil, Koray Sahinbas, Ayça Eren, Suleyman Atanisev, Ersel Sarica, Ziya Durukan, Mihajlo Jovanovic, Nikola Dragutinovic, Sergej Zivkovic","Upon turning eight-teen, Salih leaves the orphanage to go on a journey that uncovers bitter truths of a war-ridden past.",7.4,2421,,,"$1,749,704",,1.0,3.0
tt4994992,iGirlfriend,iGirlfriend,2016,2017-01-15,"Comedy, Sci-Fi, Thriller",85,USA,English,Scott Coones,Scott Coones,Shoestring Film Cooperative,"Dalton Edward Phillips, Tony Vespe, Kelsey Pribilski, Gabriella Biziou, Elvis Clark, Sharmita Bhattacharya, Lester Sikes, Zachary Karisch, Bryan Lane, Antonio López-Valero, Christopher Proutt, Peggy Schott","A teen comedy about a nerdy teenager who creates an iPhone app to be his girlfriend. When she miraculously comes to life, things go hilariously wrong, and she tries to kill him.",2.8,242,,,,,11.0,1.0
tt4995748,Paayum Puli,Paayum Puli,2015,2015-09-04,"Action, Thriller",135,India,"Tamil, Telugu",Suseenthiran,Suseenthiran,Vendhar Movies,"Vishal, Kajal Aggarwal, Samuthirakani, Soori, Harish Uthaman, R.K., Aishwarya Dutta, V. Jayaprakash, Murli Sharma, Anandraj, Nikita Thukral, Appukutty, Santosh Kumar, Prinz Nithik",A cop mistakenly believes that taking out three thugs will end Madurai's crime wave.,6.0,727,INR 250000000,,,,2.0,4.0
tt4995776,Red Sea Diving,Operation Brothers,2019,2019-07-31,"Drama, History, Thriller",129,Canada,"English, Amharic",Gideon Raff,Gideon Raff,BRON Studios,"Mbulelo Grootboom, Sizo Mahlangu, Michael Kenneth Williams, Masasa Mbangeni, Setlhabi Jacob Taunyane, Ditebogo Ledwaba, Motsi Tekateka, Reabetswe Modiga, Taye Tagese Leimango, Alessandro Nivola, Chris Evans, Simphiwe Ndhlebe, Yossi Vasa, Greg Kinnear, Faheem Vally",Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,6.6,21208,,,,,204.0,50.0
tt4995790,The Square,The Square,2017,2017-11-09,"Comedy, Drama",151,"Sweden, Germany, France, Denmark, USA","Swedish, English, Danish",Ruben Östlund,Ruben Östlund,Plattform Produktion,"Claes Bang, Elisabeth Moss, Dominic West, Terry Notary, Christopher Læssø, Lise Stephenson Engström, Lilianne Mardon, Marina Schiptjenko, Annica Liljeblad, Elijandro Edouard, Daniel Hallberg, Martin Sööder, John Nordling, Maja Gödicke, Nicki Dar",A prestigious Stockholm museum's chief art curator finds himself in times of both professional and personal crisis as he attempts to set up a controversial new exhibit.,7.2,53171,,"$1,502,347","$9,493,791",73.0,163.0,270.0
tt4996022,Lovesick,Lovesick,2016,2016-12-02,"Drama, Romance",93,Canada,English,Tyson Caron,Tyson Caron,Eagle Vision,"Jay Baruchel, Adam Brooks, Sarah Constible, Rebecca Gibson, Lorraine James, Ross McMillan, Jessica Paré, Fred Penner, Ali Tataryn, Sara Thompson, Jacob Tierney, Tyson Wagner, Darren Wall","Dash is 33, broke, depressed and still in love with his ex, Lauren, who suddenly gets engaged. It all seems hopeless until he meets Nora - a spontaneous and unforgettable woman. But timing is everything, and Nora's not going to wait around.",4.6,202,,,,,,3.0
tt4997036,Beyond the River,Beyond the River,2017,2017-04-27,"Drama, Sport",113,South Africa,"English, Zulu",Craig Freimond,"Craig Freimond, Robbie Thorpe",Heartlines,"Lemogang Tsipa, Grant Swanby, Israel Matseke-Zulu, Emily Child, Kgosi Mongake, Garth Breytenbach, Nobuhle Zwane, Simo Mogwaza, Paul du Toit, Olis Mavuso, Ben Voss, Mary Twala, Esmeralda Bihl","Inspired by the true story of Siseko Ntondini and Piers Cruickshanks, who together won gold in the 2014 Dusi Canoe Marathon,""Beyond the River"" delivers a nail-biting adventure story about the triumph of the human spirit.",7.7,190,,,"$200,440",,2.0,2.0
tt4997196,Braca po babine linije,Braca po babine linije,2016,2016-03-16,Comedy,90,Serbia,Serbian,Rados Bajic,Rados Bajic,Contrast Studios,"Milorad Mandic-Manda, Rados Bajic, Ljiljana Stjepanovic, Olga Odanovic, Mirko Babic, Nada Blam, Nenad Okanovic, Nedeljko Bajic, Marija Petronijevic, Enver Petrovci, Jelena Gavrilovic, Milena Predic, Branko Jankovic, Tihomir Stanic, Toma Kuruzovic","Radasin and Milasin are brothers but they don't talk with each other. Both of them got letters inviting them on mysterious journey from their village to Belgrade, capital of Serbia. Each ...",4.1,189,EUR 600000,,"$130,520",,1.0,2.0
tt4997398,Bibi & Tina: Mädchen gegen Jungs,Bibi & Tina: Mädchen gegen Jungs,2016,2016-01-21,"Adventure, Comedy, Family",110,Germany,German,Detlev Buck,"Bettina Börgerding, Elfie Donnelly",Boje Buck Produktion,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Michael Maertens, Martin Seifert, Winnie Böwe, Fabian Buch, Emilio Sakraya, Detlev Buck, Leon Bäter, Neele Czwalinna, Maximilian Diehle, Lene Charlotte Dropmann, Leon Flock, Pablo Grant",Best friends Bibi and Tina have to come to terms with an exchange pupil who cheats to undermine their endeavors to win a geocache search.,5.4,436,,,"$14,223,864",,1.0,12.0
tt4998222,American Folk,American Folk,2017,2018-01-26,"Drama, Musical",99,USA,English,David Heinz,David Heinz,Vanishing Angle,"Joe Purdy, Amber Rubarth, Krisha Fairchild, David Fine, Bruce Beatty, Elizabeth Dennehy, Miranda LaDawn Hill, Emma Thatcher, Holger Moncada Jr., Julian Gopal, Lawrence A. Mandley, Noah Craft, Bradford Barnes, Paul White, Michelle West","Two strangers, both folk musicians stranded in California, take a road trip to New York in the days after 9/11. A story about the kindness of strangers and the power of music.",6.2,375,,,,62.0,2.0,17.0
tt4998772,Bedevil - Non installarla,Bedeviled,2016,2017-06-28,"Horror, Mystery, Thriller",91,USA,English,"Abel Vang, Burlee Vang","Abel Vang, Burlee Vang",Badlands Features,"Saxon Sharbino, Mitchell Edwards, Brandon Soo Hoo, Victory Van Tuyl, Carson Boatman, Jordan Essoe, Alexis G. Zall, Robyn Cohen, Kate Orsini, Bonnie Morgan, Aaron Hendry, Linda Barrett, Doug Scarbrough, Robert John Brewer, Shannon Sinclear",Five friends are terrorized by a supernatural entity after downloading a mysterious app.,4.2,2837,,,"$579,942",,58.0,46.0
tt4999290,Remember Me,Remember Me,2019,2019,"Comedy, Romance",88,"Spain, USA, France",English,Martín Rosete,"Martín Rosete, Rafa Russo",Create Entertainment,"Bruce Dern, Brian Cox, Caroline Silhol, Sienna Guillory, Verónica Forqué, Serena Kennedy, Stephen McFarlane, Ben Temple, Isabel García Lorca, Nicole Ansari-Cox, Go-Eun Ryu, Robert Royal, Alito Rodgers, Jesús Vidal, Matilde Fluixá","After discovering his old flame now has Alzheimer's, a hopelessly in love widower fakes his way into her senior living community in an effort to reunite with her.",5.5,211,EUR 3600000,,"$93,215",,4.0,11.0
tt5000002,Hooligan Legacy,Hooligan Legacy,2016,2016-05-30,Crime,70,UK,English,Nicholas Winter,Terry Lee Coker,Picture Perfect,"Terri Dwyer, Rocci Williams, Kris Johnson, Lee Wakefield, Gary Finan, James Groom, Douglas Fielding, Terry Lee Coker, Mark Christopher Collins, Chris Martin Hill, Jason Wing, Darrell Donovon, Narin Ozenci, Jo Dyson, Alan Andrade","Four men, no strangers to unlawful transgressions, execute a daring football stadium robbery, but the volatile dynamic soon turns sour when the leader of the group becomes paranoid and ...",3.4,136,,,,,6.0,1.0
tt5000250,In fondo al bosco,In fondo al bosco,2015,2015-11-19,"Mystery, Thriller",92,Italy,Italian,Stefano Lodovichi,"Isabella Aguilar, Stefano Lodovichi",One More Pictures,"Filippo Nigro, Camilla Filippi, Giovanni Vettorazzo, Teo Achille Caprio, Stefano Pietro Detassis, Maria Vittoria Barrella, Roberto Gudese, Luca Filippi, Andrea Brunello, Uber. Beatrice, Alessandro Corabi, Luca Di Giovanni, Ermanno De Biagi, Antonella Arseni, Gaetano di Vaio","Winter 2010. Dolomites. Tommaso Conci, a 4 year old child, disappears during a festival where people disguised as devils, the Krampus, terrorize the village with whips and chains. Five ...",6.4,995,,,"$299,064",,6.0,25.0
tt5000698,Amore tradito,Presumed,2016,2017-07-16,Thriller,102,USA,English,Danny J. Boyle,"Brian D. Young, Brian D. Young",Cartel Pictures,"April Bowlby, Corin Nemec, Virginia Williams, Faith Graham, Zac Garred, Brody Hutzler, Marcia Ann Burrs, Madison Iseman, Monique A. Green, Ryan Bittle, Jimmy Deshler, John Griffin, Laura Jean Salerno, Warren Sweeney, Eric Scott Woods",A woman accused of being responsible for her husband's disappearance begins to uncover secrets about the man she married as she attempts to prove her innocence.,5.0,339,,,,,7.0,1.0
tt5000984,French Toast,French Toast,2015,2015-04-24,Romance,87,South Africa,"English, Afrikaans, French","Paul Krüger, Anél Stolp",Tina Kruger,Hartiwood Films,"Lika Berning, Thierry Ballarin, Deon Lotz, Heléne Lombard, Paul du Toit, Roberta Fox, Trudi Conradie, Rod Alexander, Lochner de Kock, Tony Caprari, Willemien Rust, Diani Gernandt, Anel van der Merwe, Gustav Gerdener, Nathanya van Zyl","Lisa lives with her father, Izak on a wine farm in Franschoek. Her mother died some time ago, and left a french toast recipe that only a few people know. One day she finds her mothers diary...",5.6,151,,,"$160,742",,11.0,2.0
tt5001426,Cage,Cage,2016,2017-04-01,"Drama, Horror, Thriller",80,UK,English,Warren Dudley,Warren Dudley,Sixty6Media Film,"Patrick Bergin, Lucy-Jane Quinlan, Caitlin Thorburn, Jake Unsworth, Paul DuBois, Scott Haney, Jade Rogers, Andy Costello, Roger O'Hara, Tanieth Kerr, Sharon Drain, Ali Gibson, Serena Brand, Rebecca Woolven, Dani McDonald","Seattle call girl Gracie Blake wakes up in a cage, in a warehouse - somewhere in America.",3.7,297,,,,,22.0,7.0
tt5001436,The Curse of Robert the Doll,The Curse of Robert the Doll,2016,2016-09-12,Horror,79,UK,,Andrew Jones,Andrew Jones,North Bank Entertainment,"Nigel Barber, Chris Bell, Lee Bane, Suzie Frances Garton, Tiffany Ceri, Jason Homewood, Steven Dolton, Richard Burman, Bobby Cole, David Bridle, Clare Gollop, Christopher Hale, Felicity Boylett, Shelly Brown, Kate Piper","A cash strapped student who starts working the night shift at a Museum suspects that one of the exhibits, a creepy vintage doll named Robert, is alive and wreaking havoc after hours.",3.5,626,,,"$19,096",,19.0,8.0
tt5001456,Jurassic Predator,Jurassic Predator,2018,2018-06-22,"Action, Adventure, Comedy",90,UK,,Andrew Jones,"Andrew Jones, Christian Sellers",North Bank Entertainment,"Lee Bane, Richard Dee-Roberts, Jason Homewood, Lee Mark Jones, Derek Nelson, David Lyndon, Darren Swain, Matthew Curran, Harry Russell, Claire Carreno, Nathan Head, Megan Lockhurst, Travis Booth-Millard, Rachael Jones, Sarah John",Scientists working at a secret government research facility use prehistoric DNA to resurrect a T-Rex. But it escapes and terrorizes the residents of a nearby town.,3.3,253,"$100,000",,,,15.0,1.0
tt5001718,Noi siamo tutto,"Everything, Everything",2017,2017-09-21,"Drama, Romance",96,USA,"English, Spanish",Stella Meghie,"J. Mills Goodloe, Nicola Yoon",Alloy Entertainment,"Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera, Taylor Hickson, Danube Hermosillo, Dan Payne, Fiona Loewi, Sage Brocklebank, Robert Lawrenson, Peter Benson, Françoise Yip, Farryn VanHumbeck, Marion Eisman, Allison Riley",A teenager who's spent her whole life confined to her home falls for the boy next door.,6.4,31590,"$10,000,000","$34,121,140","$61,621,140",52.0,125.0,102.0
tt5001754,Braven - Il coraggioso,Braven,2018,2018-01-24,"Action, Thriller",94,Canada,English,Lin Oeding,"Thomas Pa'a Sibbett, Michael Nilon",Highland Film Group (HFG),"Jason Momoa, Garret Dillahunt, Jill Wagner, Stephen Lang, Sasha Rossof, Sala Baker, Fraser Aitcheson, Teach Grant, Glenn Ennis, Todd Scott, Zahn McClarnon, Brendan Fletcher, James Harvey Ward, Steve O'Connell, Tye Alexander",A logger defends his family from a group of dangerous drug runners.,6.0,25652,"$5,000,000",,"$823,471",61.0,256.0,68.0
